country;cumulative_total_cases;daily_new_cases;active_cases;cumulative_total_deaths;daily_new_deaths
Portugal;685383.0;16432.0;180076.0;11608.0;303.0
Portugal;698583.0;13200.0;181811.0;11886.0;278.0
Portugal;711018.0;12435.0;179939.0;12179.0;293.0
Portugal;720516.0;9498.0;181623.0;12482.0;303.0
Portugal;726321.0;5805.0;179180.0;12757.0;275.0
Portugal;731861.0;5540.0;166888.0;13017.0;260.0
Portugal;740944.0;9083.0;164513.0;13257.0;240.0
Portugal;748858.0;7914.0;161442.0;13482.0;225.0
Portugal;755774.0;6916.0;156758.0;13740.0;258.0
Portugal;761906.0;6132.0;148359.0;13954.0;214.0
Portugal;765414.0;3508.0;145090.0;14158.0;204.0
Portugal;767919.0;2505.0;140644.0;14354.0;196.0
Portugal;770502.0;2583.0;127867.0;14557.0;203.0
Portugal;774889.0;4387.0;123312.0;14718.0;161.0
Portugal;778369.0;3480.0;118362.0;14885.0;167.0
Portugal;781223.0;2854.0;113450.0;15034.0;149.0
Portugal;784079.0;2856.0;107371.0;15183.0;149.0
Portugal;785756.0;1677.0;105119.0;15321.0;138.0
Portugal;787059.0;1303.0;102794.0;15411.0;90.0
Portugal;788561.0;1502.0;95320.0;15522.0;111.0
Portugal;790885.0;2324.0;92175.0;15649.0;127.0
Portugal;792829.0;1944.0;89613.0;15754.0;105.0
Portugal;794769.0;1940.0;87082.0;15821.0;67.0
Portugal;796339.0;1570.0;83526.0;15897.0;76.0
Portugal;797525.0;1186.0;82341.0;15962.0;65.0
Portugal;798074.0;549.0;80642.0;16023.0;61.0
Portugal;799106.0;1032.0;77044.0;16086.0;63.0
Portugal;800586.0;1480.0;75396.0;16136.0;50.0
Portugal;801746.0;1160.0;73848.0;16185.0;49.0
Portugal;802773.0;1027.0;72037.0;16243.0;58.0
Portugal;803844.0;1071.0;70255.0;16276.0;33.0
Portugal;804562.0;718.0;69268.0;16317.0;41.0
Portugal;804956.0;394.0;68370.0;16351.0;34.0
Portugal;805647.0;691.0;65793.0;16389.0;38.0
Portugal;806626.0;979.0;64797.0;16430.0;41.0
Portugal;807456.0;830.0;63945.0;16458.0;28.0
Portugal;808405.0;949.0;63260.0;16486.0;28.0
Portugal;809412.0;1007.0;62299.0;16512.0;26.0
Portugal;810094.0;682.0;61987.0;16540.0;28.0
Portugal;810459.0;365.0;61548.0;16565.0;25.0
Portugal;811306.0;847.0;60493.0;16595.0;30.0
Portugal;811948.0;642.0;57152.0;16617.0;22.0
Portugal;812575.0;627.0;51744.0;16635.0;18.0
Portugal;813152.0;577.0;46732.0;16650.0;15.0
Portugal;813716.0;564.0;40788.0;16669.0;19.0
Portugal;814257.0;541.0;38156.0;16684.0;15.0
Portugal;814513.0;256.0;36031.0;16694.0;10.0
Portugal;814897.0;384.0;35229.0;16707.0;13.0
Portugal;815570.0;673.0;34829.0;16722.0;15.0
Portugal;816055.0;485.0;34713.0;16743.0;21.0
Portugal;816623.0;568.0;33699.0;16754.0;11.0
Portugal;817080.0;457.0;33394.0;16762.0;8.0
Portugal;817530.0;450.0;33443.0;16768.0;6.0
Portugal;817778.0;248.0;33120.0;16784.0;16.0
Portugal;818212.0;434.0;32332.0;16794.0;10.0
Portugal;818787.0;575.0;32144.0;16805.0;11.0
Portugal;819210.0;423.0;31948.0;16814.0;9.0
Portugal;819698.0;488.0;31540.0;16819.0;5.0
Portugal;820042.0;344.0;28208.0;16827.0;8.0
Portugal;820407.0;365.0;28179.0;16837.0;10.0
Portugal;820716.0;309.0;28024.0;16843.0;6.0
Portugal;821104.0;388.0;26756.0;16845.0;2.0
Portugal;821722.0;618.0;26664.0;16848.0;3.0
Portugal;822314.0;592.0;26543.0;16859.0;11.0
Portugal;822862.0;548.0;26339.0;16868.0;9.0
Portugal;823142.0;280.0;26294.0;16875.0;7.0
Portugal;823335.0;193.0;26134.0;16879.0;4.0
Portugal;823494.0;159.0;25966.0;16885.0;6.0
Portugal;824368.0;874.0;25944.0;16887.0;2.0
Portugal;825031.0;663.0;25847.0;16890.0;3.0
Portugal;825633.0;602.0;25839.0;16899.0;9.0
Portugal;826327.0;694.0;25900.0;16904.0;5.0
Portugal;826928.0;601.0;25810.0;16910.0;6.0
Portugal;827494.0;566.0;25960.0;16916.0;6.0
Portugal;827765.0;271.0;25784.0;16918.0;2.0
Portugal;828173.0;408.0;25441.0;16923.0;5.0
Portugal;828857.0;684.0;25457.0;16931.0;8.0
Portugal;829358.0;501.0;25414.0;16933.0;2.0
Portugal;829911.0;553.0;25367.0;16937.0;4.0
Portugal;830560.0;649.0;25344.0;16942.0;5.0
Portugal;831001.0;441.0;25387.0;16945.0;3.0
Portugal;831221.0;220.0;25059.0;16946.0;1.0
Portugal;831645.0;424.0;24576.0;16951.0;5.0
Portugal;832255.0;610.0;24653.0;16952.0;1.0
Portugal;832891.0;636.0;24764.0;16956.0;4.0
Portugal;833397.0;506.0;24689.0;16957.0;1.0
Portugal;833964.0;567.0;24628.0;16959.0;2.0
Portugal;834442.0;478.0;24792.0;16965.0;6.0
Portugal;834638.0;196.0;24662.0;16965.0;0.0
Portugal;834991.0;353.0;23816.0;16970.0;5.0
Portugal;835563.0;572.0;23809.0;16973.0;3.0
Portugal;836033.0;470.0;23733.0;16974.0;1.0
Portugal;836493.0;460.0;23681.0;16974.0;0.0
Portugal;836947.0;454.0;23494.0;16976.0;2.0
Portugal;837277.0;330.0;23579.0;16977.0;1.0
Portugal;837457.0;180.0;23356.0;16977.0;0.0
Portugal;837715.0;258.0;22833.0;16981.0;4.0
Portugal;838102.0;387.0;22705.0;16983.0;2.0
Portugal;838475.0;373.0;22535.0;16988.0;5.0
Portugal;838852.0;377.0;22421.0;16989.0;1.0
Portugal;839258.0;406.0;22260.0;16991.0;2.0
Portugal;839582.0;324.0;22313.0;16992.0;1.0
Portugal;839740.0;158.0;22102.0;16993.0;1.0
Portugal;840008.0;268.0;21708.0;16994.0;1.0
Portugal;840493.0;485.0;21874.0;16998.0;4.0
Portugal;840929.0;436.0;21969.0;16999.0;1.0
Portugal;841379.0;450.0;22095.0;16999.0;0.0
Portugal;841848.0;469.0;22171.0;17006.0;7.0
Portugal;842182.0;334.0;22275.0;17007.0;1.0
Portugal;842381.0;199.0;22181.0;17009.0;2.0
Portugal;842767.0;386.0;21997.0;17011.0;2.0
Portugal;843278.0;511.0;22089.0;17013.0;2.0
Portugal;843729.0;451.0;22193.0;17014.0;1.0
Portugal;844288.0;559.0;22287.0;17017.0;3.0
Portugal;844811.0;523.0;22328.0;17017.0;0.0
Portugal;845224.0;413.0;22515.0;17017.0;0.0
Portugal;845465.0;241.0;22468.0;17018.0;1.0
Portugal;845840.0;375.0;22171.0;17021.0;3.0
Portugal;846434.0;594.0;22347.0;17022.0;1.0
Portugal;847006.0;572.0;22452.0;17022.0;0.0
Portugal;847604.0;598.0;22534.0;17023.0;1.0
Portugal;848213.0;609.0;22633.0;17023.0;0.0
Portugal;848658.0;445.0;22822.0;17023.0;0.0
Portugal;849093.0;435.0;22933.0;17025.0;2.0
Portugal;849538.0;445.0;22700.0;17025.0;0.0
Portugal;850262.0;724.0;22965.0;17026.0;1.0
Portugal;851031.0;769.0;23343.0;17029.0;3.0
Portugal;851461.0;430.0;23473.0;17029.0;0.0
Portugal;852034.0;573.0;23362.0;17032.0;3.0
Portugal;852646.0;612.0;23715.0;17034.0;2.0
Portugal;853034.0;388.0;23824.0;17036.0;2.0
Portugal;853632.0;598.0;23631.0;17037.0;1.0
Portugal;854522.0;890.0;23996.0;17037.0;0.0
Portugal;855432.0;910.0;24366.0;17043.0;6.0
Portugal;855951.0;519.0;24589.0;17044.0;1.0
Portugal;856740.0;789.0;24601.0;17045.0;1.0
Portugal;857447.0;707.0;25058.0;17047.0;2.0
Portugal;858072.0;625.0;25403.0;17047.0;0.0
Portugal;859045.0;973.0;25493.0;17049.0;2.0
Portugal;860395.0;1350.0;26248.0;17055.0;6.0
Portugal;861628.0;1233.0;26817.0;17057.0;2.0
Portugal;862926.0;1298.0;27425.0;17061.0;4.0
Portugal;864109.0;1183.0;27723.0;17062.0;1.0
Portugal;865050.0;941.0;28297.0;17065.0;3.0
Portugal;865806.0;756.0;28657.0;17068.0;3.0
Portugal;866826.0;1020.0;28378.0;17074.0;6.0
Portugal;868323.0;1497.0;29012.0;17077.0;3.0
Portugal;869879.0;1556.0;29697.0;17079.0;2.0
Portugal;871483.0;1604.0;30442.0;17081.0;2.0
Portugal;873051.0;1568.0;30759.0;17083.0;2.0
Portugal;874547.0;1496.0;31779.0;17084.0;1.0
Portugal;875449.0;902.0;32071.0;17086.0;2.0
Portugal;877195.0;1746.0;32134.0;17092.0;6.0
Portugal;879557.0;2362.0;33471.0;17096.0;4.0
Portugal;882006.0;2449.0;34681.0;17101.0;5.0
Portugal;884442.0;2436.0;35855.0;17108.0;7.0
Portugal;887047.0;2605.0;36738.0;17112.0;4.0
Portugal;889088.0;2041.0;38124.0;17112.0;0.0
Portugal;890571.0;1483.0;38830.0;17117.0;5.0
Portugal;892741.0;2170.0;38488.0;17118.0;1.0
Portugal;896026.0;3285.0;40258.0;17126.0;8.0
Portugal;899295.0;3269.0;41863.0;17135.0;9.0
Portugal;902489.0;3194.0;43323.0;17142.0;7.0
Portugal;905651.0;3162.0;44006.0;17148.0;6.0
Portugal;907974.0;2323.0;45302.0;17156.0;8.0
Portugal;909756.0;1782.0;46048.0;17164.0;8.0
Portugal;912406.0;2650.0;45199.0;17173.0;9.0
Portugal;916559.0;4153.0;47108.0;17182.0;9.0
Portugal;920200.0;3641.0;48476.0;17187.0;5.0
Portugal;923747.0;3547.0;49445.0;17194.0;7.0
Portugal;927424.0;3677.0;49776.0;17199.0;5.0
Portugal;930685.0;3261.0;51771.0;17207.0;8.0
Portugal;932540.0;1855.0;52236.0;17215.0;8.0
Portugal;935246.0;2706.0;50487.0;17219.0;4.0
Portugal;939622.0;4376.0;52147.0;17232.0;13.0
Portugal;943244.0;3622.0;52988.0;17248.0;16.0
Portugal;947038.0;3794.0;53534.0;17264.0;16.0
Portugal;950434.0;3396.0;52782.0;17284.0;20.0
Portugal;953059.0;2625.0;54197.0;17292.0;8.0
Portugal;954669.0;1610.0;53996.0;17301.0;9.0
Portugal;956985.0;2316.0;51255.0;17307.0;6.0
Portugal;960437.0;3452.0;51430.0;17320.0;13.0
Portugal;963446.0;3009.0;51561.0;17330.0;10.0
Portugal;966041.0;2595.0;50811.0;17344.0;14.0
Portugal;968631.0;2590.0;49256.0;17361.0;17.0
Portugal;970937.0;2306.0;50054.0;17369.0;8.0
Portugal;972127.0;1190.0;49787.0;17378.0;9.0
Portugal;974203.0;2076.0;47476.0;17397.0;19.0
Portugal;977406.0;3203.0;47374.0;17412.0;15.0
Portugal;979987.0;2581.0;45198.0;17422.0;10.0
Portugal;982364.0;2377.0;44646.0;17440.0;18.0
Portugal;984985.0;2621.0;44018.0;17457.0;17.0
Portugal;986967.0;1982.0;44933.0;17467.0;10.0
Portugal;988061.0;1094.0;44734.0;17485.0;18.0
Portugal;990293.0;2232.0;43244.0;17502.0;17.0
Portugal;993241.0;2948.0;43919.0;17514.0;12.0
Portugal;995949.0;2708.0;44407.0;17525.0;11.0
Portugal;998547.0;2598.0;44455.0;17537.0;12.0
Portugal;1001118.0;2571.0;44193.0;17549.0;12.0
Portugal;1003335.0;2217.0;45367.0;17562.0;13.0
Portugal;1004470.0;1135.0;45304.0;17573.0;11.0
Portugal;1006588.0;2118.0;43745.0;17584.0;11.0
Portugal;1009571.0;2983.0;44505.0;17601.0;17.0
Portugal;1012125.0;2554.0;44809.0;17613.0;12.0
Portugal;1014632.0;2507.0;44916.0;17622.0;9.0
Portugal;1017308.0;2676.0;44588.0;17630.0;8.0
Portugal;1019420.0;2112.0;45465.0;17639.0;9.0
Portugal;1020546.0;1126.0;45542.0;17645.0;6.0
Portugal;1022807.0;2261.0;44180.0;17658.0;13.0
Portugal;1025869.0;3062.0;44990.0;17674.0;16.0
Portugal;1028421.0;2552.0;45408.0;17689.0;15.0
Portugal;1030791.0;2370.0;45426.0;17703.0;14.0
Portugal;1033165.0;2374.0;44957.0;17711.0;8.0
Portugal;1034947.0;1782.0;45659.0;17721.0;10.0
Portugal;1036019.0;1072.0;45581.0;17730.0;9.0
Portugal;1037927.0;1908.0;44087.0;17743.0;13.0
Portugal;1039492.0;1565.0;43273.0;17757.0;14.0
Portugal;1042322.0;2830.0;43957.0;17766.0;9.0
Portugal;1044144.0;1822.0;43309.0;17772.0;6.0
Portugal;1045857.0;1713.0;42358.0;17785.0;13.0
Portugal;1047047.0;1190.0;42423.0;17798.0;13.0
Portugal;1047710.0;663.0;41965.0;17810.0;12.0
Portugal;1048941.0;1231.0;39910.0;17816.0;6.0
Portugal;1050719.0;1778.0;39665.0;17826.0;10.0
Portugal;1052127.0;1408.0;39240.0;17836.0;10.0
Portugal;1053450.0;1323.0;38620.0;17843.0;7.0
Portugal;1054673.0;1223.0;37737.0;17853.0;10.0
Portugal;1055584.0;911.0;37819.0;17861.0;8.0
Portugal;1056042.0;458.0;37365.0;17866.0;5.0
Portugal;1057100.0;1058.0;35989.0;17872.0;6.0
Portugal;1058347.0;1247.0;35540.0;17882.0;10.0
Portugal;1059409.0;1062.0;35165.0;17888.0;6.0
Portugal;1060432.0;1023.0;34626.0;17895.0;7.0
Portugal;1061371.0;939.0;33952.0;17902.0;7.0
Portugal;1062048.0;677.0;33973.0;17907.0;5.0
Portugal;1062320.0;272.0;33634.0;17914.0;7.0
Portugal;1063100.0;780.0;32598.0;17925.0;11.0
Portugal;1063991.0;891.0;32269.0;17933.0;8.0
Portugal;1064876.0;885.0;32166.0;17938.0;5.0
Portugal;1065633.0;757.0;31759.0;17947.0;9.0
Portugal;1066346.0;713.0;31481.0;17952.0;5.0
Portugal;1066945.0;599.0;31535.0;17954.0;2.0
Portugal;1067175.0;230.0;31285.0;17955.0;1.0
Portugal;1067775.0;600.0;30547.0;17962.0;7.0
Portugal;1068530.0;755.0;30495.0;17968.0;6.0
Portugal;1069279.0;749.0;30611.0;17975.0;7.0
Portugal;1069975.0;696.0;30501.0;17979.0;4.0
Portugal;1070665.0;690.0;30257.0;17986.0;7.0
Portugal;1071114.0;449.0;30367.0;17993.0;7.0
Portugal;1071307.0;193.0;30222.0;18000.0;7.0
Portugal;1072037.0;730.0;29884.0;18004.0;4.0
Portugal;1072537.0;500.0;30058.0;18008.0;4.0
Portugal;1073268.0;731.0;29918.0;18019.0;11.0
Portugal;1074109.0;841.0;30054.0;18027.0;8.0
Portugal;1074813.0;704.0;29984.0;18034.0;7.0
Portugal;1075312.0;499.0;30155.0;18041.0;7.0
Portugal;1075639.0;327.0;30167.0;18048.0;7.0
Portugal;1076358.0;719.0;29837.0;18056.0;8.0
Portugal;1077186.0;828.0;30034.0;18065.0;9.0
Portugal;1077963.0;777.0;30077.0;18071.0;6.0
Portugal;1078729.0;766.0;30212.0;18078.0;7.0
Portugal;1079341.0;612.0;30111.0;18088.0;10.0
Portugal;1079806.0;465.0;30309.0;18097.0;9.0
Portugal;1080097.0;291.0;30205.0;18100.0;3.0
Portugal;1080929.0;832.0;30021.0;18106.0;6.0
Portugal;1081856.0;927.0;30368.0;18109.0;3.0
Portugal;1082721.0;865.0;30561.0;18117.0;8.0
Portugal;1083651.0;930.0;30805.0;18125.0;8.0
Portugal;1084534.0;883.0;30955.0;18129.0;4.0
Portugal;1085138.0;604.0;31312.0;18133.0;4.0
Portugal;1085451.0;313.0;31336.0;18138.0;5.0
Portugal;1086280.0;829.0;30878.0;18141.0;3.0
Portugal;1087245.0;965.0;31516.0;18144.0;3.0
Portugal;1088133.0;888.0;31455.0;18149.0;5.0
Portugal;1088977.0;844.0;31540.0;18153.0;4.0
Portugal;1089888.0;911.0;31452.0;18156.0;3.0
Portugal;1090651.0;763.0;31890.0;18157.0;1.0
Portugal;1091142.0;491.0;31940.0;18162.0;5.0
Portugal;1091592.0;450.0;32036.0;18171.0;9.0
Portugal;1092666.0;1074.0;31938.0;18180.0;9.0
Portugal;1094048.0;1382.0;32480.0;18184.0;4.0
Portugal;1095337.0;1289.0;32867.0;18193.0;9.0
Portugal;1096534.0;1197.0;33039.0;18198.0;5.0
Portugal;1097557.0;1023.0;33686.0;18203.0;5.0
Portugal;1098125.0;568.0;33852.0;18209.0;6.0
Portugal;1099307.0;1182.0;33743.0;18217.0;8.0
Portugal;1100961.0;1654.0;34528.0;18222.0;5.0
Portugal;1102438.0;1477.0;35250.0;18231.0;9.0
Portugal;1104189.0;1751.0;36224.0;18234.0;3.0
Portugal;1106005.0;1816.0;36925.0;18242.0;8.0
Portugal;1107488.0;1483.0;37931.0;18257.0;15.0
Portugal;1108462.0;974.0;38358.0;18265.0;8.0
Portugal;1110155.0;1693.0;38272.0;18274.0;9.0
Portugal;1112682.0;2527.0;39800.0;18283.0;9.0
Portugal;1115080.0;2398.0;41135.0;18295.0;12.0
Portugal;1117451.0;2371.0;42271.0;18300.0;5.0
Portugal;1119784.0;2333.0;43013.0;18310.0;10.0
Portugal;1122283.0;2499.0;44960.0;18321.0;11.0
Portugal;1123758.0;1475.0;45759.0;18339.0;18.0
Portugal;1126318.0;2560.0;45770.0;18353.0;14.0
Portugal;1130091.0;3773.0;48032.0;18370.0;17.0
Portugal;1133241.0;3150.0;49525.0;18385.0;15.0
Portugal;1136446.0;3205.0;50880.0;18393.0;8.0
Portugal;1139810.0;3364.0;51689.0;18405.0;12.0
Portugal;1142707.0;2897.0;53717.0;18417.0;12.0
Portugal;1144342.0;1635.0;54368.0;18430.0;13.0
Portugal;1147249.0;2907.0;53571.0;18441.0;11.0
Portugal;1151919.0;4670.0;55778.0;18458.0;17.0
Portugal;1154817.0;2898.0;57638.0;18471.0;13.0
Portugal;1157352.0;2535.0;56439.0;18492.0;21.0
Portugal;1163001.0;5649.0;58833.0;18514.0;22.0
Portugal;1166787.0;3786.0;61363.0;18537.0;23.0
Portugal;1169003.0;2216.0;62157.0;18551.0;14.0
Portugal;1172420.0;3417.0;60584.0;18572.0;21.0
Portugal;1177706.0;5286.0;62834.0;18587.0;15.0
Portugal;1181294.0;3588.0;65130.0;18610.0;23.0
Portugal;1185036.0;3742.0;64499.0;18626.0;16.0
Portugal;1190409.0;5373.0;65648.0;18645.0;19.0
Portugal;1194288.0;3879.0;68117.0;18658.0;13.0
Portugal;1196602.0;2314.0;68538.0;18673.0;15.0
Portugal;1200193.0;3591.0;65757.0;18687.0;14.0
Portugal;1205993.0;5800.0;67960.0;18698.0;11.0
Portugal;1211130.0;5137.0;69672.0;18717.0;19.0
Portugal;1215774.0;4644.0;70406.0;18741.0;24.0
Portugal;1220836.0;5062.0;70440.0;18753.0;12.0
Portugal;1225102.0;4266.0;72989.0;18778.0;25.0
Portugal;1227854.0;2752.0;73700.0;18796.0;18.0
Portugal;1233608.0;5754.0;72887.0;18812.0;16.0
Portugal;1242545.0;8937.0;78059.0;18823.0;11.0
Portugal;1253094.0;10549.0;84643.0;18840.0;17.0
Portugal;1266037.0;12943.0;91947.0;18851.0;11.0
Portugal;1276053.0;10016.0;99594.0;18861.0;10.0
Portugal;1279785.0;3732.0;101719.0;18874.0;13.0
Portugal;1286119.0;6334.0;105614.0;18890.0;16.0
Portugal;1303291.0;17172.0;114541.0;18909.0;19.0
Portugal;1330158.0;26867.0;136020.0;18921.0;12.0
Portugal;1358817.0;28659.0;158424.0;18937.0;16.0
Portugal;1389646.0;30829.0;178712.0;18955.0;18.0
Portugal;1412936.0;23290.0;196223.0;18976.0;21.0
Portugal;1424016.0;11080.0;203322.0;18990.0;14.0
Portugal;1434570.0;10554.0;207859.0;19000.0;10.0
Portugal;1460406.0;25836.0;213749.0;19015.0;15.0
Portugal;1499976.0;39570.0;239098.0;19029.0;14.0
Qatar;835.0;54.0;762.0;2.0;0.0
Qatar;949.0;114.0;874.0;3.0;1.0
Qatar;1075.0;126.0;979.0;3.0;0.0
Qatar;1325.0;250.0;1213.0;3.0;0.0
Qatar;1604.0;279.0;1477.0;4.0;1.0
Qatar;1832.0;228.0;1697.0;4.0;0.0
Qatar;2057.0;225.0;1901.0;6.0;2.0
Qatar;2210.0;153.0;2026.0;6.0;0.0
Qatar;2376.0;166.0;2164.0;6.0;0.0
Qatar;2512.0;136.0;2279.0;6.0;0.0
Qatar;2728.0;216.0;2475.0;6.0;0.0
Qatar;2979.0;251.0;2697.0;7.0;1.0
Qatar;3231.0;252.0;2890.0;7.0;0.0
Qatar;3428.0;197.0;3048.0;7.0;0.0
Qatar;3711.0;283.0;3298.0;7.0;0.0
Qatar;4103.0;392.0;3681.0;7.0;0.0
Qatar;4663.0;560.0;4192.0;7.0;0.0
Qatar;5008.0;345.0;4490.0;8.0;1.0
Qatar;5448.0;440.0;4922.0;8.0;0.0
Qatar;6015.0;567.0;5451.0;9.0;1.0
Qatar;6533.0;518.0;5910.0;9.0;0.0
Qatar;7141.0;608.0;6442.0;10.0;1.0
Qatar;7764.0;623.0;7004.0;10.0;0.0
Qatar;8525.0;761.0;7706.0;10.0;0.0
Qatar;9358.0;833.0;8419.0;10.0;0.0
Qatar;10287.0;929.0;9265.0;10.0;0.0
Qatar;11244.0;957.0;10168.0;10.0;0.0
Qatar;11921.0;677.0;10777.0;10.0;0.0
Qatar;12564.0;643.0;11311.0;10.0;0.0
Qatar;13409.0;845.0;12027.0;10.0;0.0
Qatar;14096.0;687.0;12648.0;12.0;2.0
Qatar;14872.0;776.0;13326.0;12.0;0.0
Qatar;15551.0;679.0;13875.0;12.0;0.0
Qatar;16191.0;640.0;14369.0;12.0;0.0
Qatar;17142.0;951.0;15206.0;12.0;0.0
Qatar;17972.0;830.0;15890.0;12.0;0.0
Qatar;18890.0;918.0;16592.0;12.0;0.0
Qatar;20201.0;1311.0;17819.0;12.0;0.0
Qatar;21331.0;1130.0;18869.0;13.0;1.0
Qatar;22520.0;1189.0;19753.0;14.0;1.0
Qatar;23623.0;1103.0;20769.0;14.0;0.0
Qatar;25149.0;1526.0;22116.0;14.0;0.0
Qatar;26539.0;1390.0;23382.0;14.0;0.0
Qatar;28272.0;1733.0;24902.0;14.0;0.0
Qatar;29425.0;1153.0;25865.0;14.0;0.0
Qatar;30972.0;1547.0;27169.0;15.0;1.0
Qatar;32604.0;1632.0;28219.0;15.0;0.0
Qatar;33969.0;1365.0;29055.0;15.0;0.0
Qatar;35606.0;1637.0;29957.0;15.0;0.0
Qatar;37097.0;1491.0;30481.0;16.0;1.0
Qatar;38651.0;1554.0;31346.0;17.0;1.0
Qatar;40481.0;1830.0;32569.0;19.0;2.0
Qatar;42213.0;1732.0;33679.0;21.0;2.0
Qatar;43714.0;1501.0;34521.0;23.0;2.0
Qatar;45465.0;1751.0;35076.0;26.0;3.0
Qatar;47207.0;1742.0;35335.0;28.0;2.0
Qatar;48947.0;1740.0;35634.0;30.0;2.0
Qatar;50914.0;1967.0;35482.0;33.0;3.0
Qatar;52907.0;1993.0;32267.0;36.0;3.0
Qatar;55262.0;2355.0;29387.0;36.0;0.0
Qatar;56910.0;1648.0;26582.0;38.0;2.0
Qatar;58433.0;1523.0;24956.0;40.0;2.0
Qatar;60259.0;1826.0;24180.0;43.0;3.0
Qatar;62160.0;1901.0;24573.0;45.0;2.0
Qatar;63741.0;1581.0;24228.0;45.0;0.0
Qatar;65495.0;1754.0;24511.0;49.0;4.0
Qatar;67195.0;1700.0;24617.0;51.0;2.0
Qatar;68790.0;1595.0;24398.0;54.0;3.0
Qatar;70158.0;1368.0;24166.0;57.0;3.0
Qatar;71879.0;1721.0;24248.0;62.0;5.0
Qatar;73595.0;1716.0;24116.0;66.0;4.0
Qatar;75071.0;1476.0;23671.0;69.0;3.0
Qatar;76588.0;1517.0;23222.0;70.0;1.0
Qatar;78416.0;1828.0;23094.0;70.0;0.0
Qatar;79602.0;1186.0;22631.0;73.0;3.0
Qatar;80876.0;1274.0;22119.0;76.0;3.0
Qatar;82077.0;1201.0;21536.0;80.0;4.0
Qatar;83174.0;1097.0;20920.0;82.0;2.0
Qatar;84441.0;1267.0;20713.0;86.0;4.0
Qatar;85462.0;1021.0;19960.0;93.0;7.0
Qatar;86488.0;1026.0;19631.0;94.0;1.0
Qatar;87369.0;881.0;18952.0;98.0;4.0
Qatar;88403.0;1034.0;18348.0;99.0;1.0
Qatar;89579.0;1176.0;17979.0;99.0;0.0
Qatar;90778.0;1199.0;17591.0;104.0;5.0
Qatar;91838.0;1060.0;17188.0;106.0;2.0
Qatar;92784.0;946.0;16603.0;109.0;3.0
Qatar;93663.0;879.0;16328.0;110.0;1.0
Qatar;94413.0;750.0;15601.0;110.0;0.0
Qatar;95106.0;693.0;14823.0;113.0;3.0
Qatar;96088.0;982.0;14411.0;113.0;0.0
Qatar;97003.0;915.0;12923.0;115.0;2.0
Qatar;97897.0;894.0;11182.0;118.0;3.0
Qatar;98653.0;756.0;9949.0;121.0;3.0
Qatar;99183.0;530.0;8673.0;123.0;2.0
Qatar;99799.0;616.0;7387.0;128.0;5.0
Qatar;100345.0;546.0;6314.0;133.0;5.0
Qatar;100945.0;600.0;5908.0;134.0;1.0
Qatar;101553.0;608.0;5308.0;138.0;4.0
Qatar;102110.0;557.0;4696.0;142.0;4.0
Qatar;102630.0;520.0;4251.0;146.0;4.0
Qatar;103128.0;498.0;4048.0;146.0;0.0
Qatar;103598.0;470.0;3708.0;147.0;1.0
Qatar;104016.0;418.0;3240.0;149.0;2.0
Qatar;104533.0;517.0;3223.0;150.0;1.0
Qatar;104983.0;450.0;3195.0;151.0;1.0
Qatar;105477.0;494.0;3157.0;152.0;1.0
Qatar;105898.0;421.0;3148.0;153.0;1.0
Qatar;106308.0;410.0;3131.0;154.0;1.0
Qatar;106648.0;340.0;3114.0;157.0;3.0
Qatar;107037.0;389.0;3096.0;159.0;2.0
Qatar;107430.0;393.0;3079.0;160.0;1.0
Qatar;107871.0;441.0;3067.0;163.0;3.0
Qatar;108244.0;373.0;3062.0;164.0;1.0
Qatar;108638.0;394.0;3054.0;164.0;0.0
Qatar;109036.0;398.0;3122.0;164.0;0.0
Qatar;109305.0;269.0;3116.0;165.0;1.0
Qatar;109597.0;292.0;3104.0;165.0;0.0
Qatar;109880.0;283.0;3110.0;167.0;2.0
Qatar;110153.0;273.0;3135.0;169.0;2.0
Qatar;110460.0;307.0;3154.0;171.0;2.0
Qatar;110695.0;235.0;3144.0;174.0;3.0
Qatar;110911.0;216.0;3159.0;174.0;0.0
Qatar;111107.0;196.0;3151.0;177.0;3.0
Qatar;111322.0;215.0;3143.0;177.0;0.0
Qatar;111538.0;216.0;3107.0;177.0;0.0
Qatar;111805.0;267.0;3088.0;178.0;1.0
Qatar;112092.0;287.0;3083.0;178.0;0.0
Qatar;112383.0;291.0;3061.0;180.0;2.0
Qatar;112650.0;267.0;3030.0;182.0;2.0
Qatar;112947.0;297.0;3054.0;184.0;2.0
Qatar;113262.0;315.0;3081.0;188.0;4.0
Qatar;113646.0;384.0;3134.0;188.0;0.0
Qatar;113938.0;292.0;3121.0;190.0;2.0
Qatar;114281.0;343.0;3134.0;190.0;0.0
Qatar;114532.0;251.0;3084.0;190.0;0.0
Qatar;114809.0;277.0;3112.0;192.0;2.0
Qatar;115080.0;271.0;3093.0;193.0;1.0
Qatar;115368.0;288.0;3087.0;193.0;0.0
Qatar;115661.0;293.0;3113.0;193.0;0.0
Qatar;115956.0;295.0;3105.0;193.0;0.0
Qatar;116224.0;268.0;3107.0;193.0;0.0
Qatar;116481.0;257.0;3072.0;193.0;0.0
Qatar;116765.0;284.0;3041.0;193.0;0.0
Qatar;117008.0;243.0;3007.0;193.0;0.0
Qatar;117266.0;258.0;2973.0;194.0;1.0
Qatar;117498.0;232.0;2986.0;194.0;0.0
